Title,Authors,Publication Year,DOI
Assessment of HL7 FHIR Interoperability Between EHR Systems and the Survivorship Passport v2.0 Platform to Generate Treatment Summaries for Childhood Cancer Survivors in Six Clinics: Preliminary Testing Results,Saraceno D.; Chronaki C.; Cangioli G.; Filbert A.-L.; Muraca M.; Berti A.; Rielli R.; Thomopulos N.; Knoerr L.; Walz D.; Neumann A.; Beccaria A.; Aulicino A.; Nicolas B.; Cavalca G.; Uyttebroeck A.; van Helvoirt M.; Brié T.; Vanden Meersch E.; Ladenstein R.; Bardi E.; Schreier G.; Beyer S.; Müllner-Rieder M.; Tormo Alcañiz M.T.; Cervero Beltran L.; Rascon J.; Kapitančukė M.; Trinkūnas J.; Stukaitė-Ruibienė E.; Ragauskas P.; Ciesiūnienė A.; Haupt R.; Grabow D.,2024,10.3233/SHTI240646
The Role of HL7 FHIR in the European Project GATEKEEPER,Gazzarata R.; Chronaki C.; Gallego A.; Gaeta E.; Fico G.; Zampognaro P.; Mercalli F.; Giuliani F.; Allocca C.; Cangioli G.,2024,10.3233/SHTI231183
Interoperability Is a Process - The Data Sharing Framework,Hund H.; Wettstein R.; Kurscheidt M.; Schweizer S.T.; Zilske C.; Fegeler C.,2024,10.3233/SHTI230921
Implementation of an HIV Case Based Surveillance Using Standards-Based Health Information Exchange in Rwanda,Oluoch T.; Byiringiro B.; Tuyishime E.; Kitema F.; Ntwali L.; Malamba S.; Wilmore S.; Remera E.,2024,10.3233/SHTI231090
Design of an ECG Stream Analysis Framework Based on FHIR Data Model,Lee J.; Kim J.,2024,10.1109/ICUFN61752.2024.10624850
Reformatted Crosswalk-Tables Between Annual ICD-10-Versions for Cross Version Data Analysis,Ohlsen T.; Wiedekopf J.; Ingenerf J.,2024,10.3233/SHTI240652
A Concept for Integrating AI-Based Support Systems into Clinical Practice,Hoffmann K.; Gebler R.; Grummt S.; Peng Y.; Reinecke I.; Wolfien M.; Sedlmayr M.,2024,10.3233/SHTI240495
HL7 FHIR healthcare digital system for patient data incorporation & visualization,Šafran V.; Arioz U.; Mlakar I.,2024,10.1063/5.0194454
Implementation of the World Health Organization Minimum Dataset for Emergency Medical Teams to Create Disaster Profiles for the Indonesian SATUSEHAT Platform Using Fast Healthcare Interoperability Resources: Development and Validation Study,Faisal H.P.; Nakayama M.,2024,10.2196/59651
ICUFN 2024 - 15th International Conference on Ubiquitous and Future Networks,,2024,
An assessment of the European Patient Summary for clinical research: a case study in cardiology,Laleci Erturkmen G.B.; Sinaci A.A.; Namli T.; Boonstra M.J.; Lekadir K.; Gkontra P.; Chronaki C.; Facile R.; Baker R.; Kush R.,2024,10.3389/fmed.2024.1481551
Aligning Healthcare Strategies Through Digital Information and Technology: Challenges and Solution,Sonia Dewi P.P.; Lubis M.; Abdurrahman L.,2024,10.1109/CITSM64103.2024.10775893
Developing a Prototype Healthcare Data Platform for Advanced Analytics in Rehabilitation Environments,Foschi A.; Pistilli D.; Bondani G.; Rebecchi F.,2024,10.1109/RTSI61910.2024.10761573
PillHarmonics: An Orchestrated Pharmacogenetics Medication Clinical Decision Support Service,Dolin R.H.; Shenvi E.; Alvarez C.; Barrows R.C.; Boxwala A.; Lee B.; Nathanson B.H.; Kleyner Y.; Hagemann R.; Hongsermeier T.; Kapusnik-Uner J.; Lakdawala A.; Shalaby J.,2024,10.1055/a-2274-6763
ROAD2H: Development and evaluation of an open-source explainable artificial intelligence approach for managing co-morbidity and clinical guidelines,Domínguez J.; Prociuk D.; Marović B.; Čyras K.; Cocarascu O.; Ruiz F.; Mi E.; Mi E.; Ramtale C.; Rago A.; Darzi A.; Toni F.; Curcin V.; Delaney B.,2024,10.1002/lrh2.10391
TermX: A Game Changer in the Healthcare Interoperability,Bossenko I.; Piho G.; Ross P.,2024,10.3233/SHTI240352
MEDINFO 2023 - The Future is Accessible: Proceedings of the 19th World Congress on Medical and Health Informatics,,2024,
Processing FHIR in modern Data Lakehouse,Patil S.; Adam Belloum A.S.Z.,2024,10.1109/e-Science62913.2024.10678734
Bridging Data Models in Health Care With a Novel Intermediate Query Format for Feasibility Queries: Mixed Methods Study,Rosenau L.; Gruendner J.; Kiel A.; Köhler T.; Schaffer B.; Majeed R.W.,2024,10.2196/58541
Enhancing Clinical Data Capture: Developing a Natural Language Processing Pipeline for Converting Free Text Admission Notes to Structured EHR Data,Styll P.; Kusa W.; Hanbury A.,2024,
Current Health Data Standardization Project and Future Directions to Ensure Interoperability in Korea,Kwon A.; Lee H.-Y.; Shin S.-Y.; Yang K.; Sung Y.; Lee K.; Byeon N.-S.; Lim T.-H.; Lee J.-H.,2024,10.4258/hir.2024.30.2.93
Integrating Laboratory Testing Results at Point-of-Care in Hospital@Home Care Settings: A FHIR-Based Approach,Medroa Inacio P.M.; Saltan M.; Denecke K.,2024,10.3233/SHTI240055
Evolving Software Architecture Design in Telemedicine: A PRISMA-based Systematic Review,Jat A.S.; Grønli T.-M.; Ghinea G.; Assres G.,2024,10.4258/hir.2024.30.3.184
Towards an Electronic Health Prevention Record Based on HL7 FHIR and the OMOP Common Data Model,Falgenhauer M.; Lauschensky A.; Kreiner K.; Beyer S.; Reiter K.; Ziegl A.; Modre-Osprian R.; Pfeifer B.; Neururer S.; Krestan S.; Wagner H.; Huber A.; Plaikner S.; Kuppelwieser S.; Widschwendter M.; Schreier G.,2024,10.3233/SHTI240020
Evaluation of the Proposed Arden Syntax v3.0 to Represent Query Data Mappings Using FHIR,Jenders R.A.,2024,10.3233/SHTI231200
Structured Queries to AQL: Querying OpenEHR Data Leveraging a FHIR-Based Infrastructure for Federated Feasibility Queries,Rosenau L.; Ingenerf J.,2024,10.3233/SHTI230922
FHIR-Driven Advancements in Healthcare Interoperability: Insights from the Retention Project,Vasileiou N.; Giannakopoulou O.; Manta O.; Bromis K.; Vagenas T.P.; Kouris I.; Haritou M.; Matsopoulos G.; Koutsouris D.; Roumpi M.; Goletsis Y.; Fotiadis D.,2024,10.1109/ICE/ITMC61926.2024.10794286
PCEtoFHIR: Decomposition of Postcoordinated SNOMED CT Expressions for Storage as HL7 FHIR Resources,Ohlsen T.; Ingenerf J.; Essenwanger A.; Drenkhahn C.,2024,10.2196/57853
A Digital Vaccination Pass Using Fast Healthcare Interoperability Resources: A Proof of Concept,Klausen T.; Hartig V.; Fuchs D.; Krueger N.; Jeltsch V.M.; Bild R.; Scheible R.,2024,10.3390/digital4020019
CSSDM Ontology to Enable Continuity of Care Data Interoperability,Das S.; Naskar D.; González S.R.; Hussey P.,2024,10.1109/BIBM62325.2024.10822860
DRDTx: A digital evidence artifacts framework for diabetic retinopathy management,Li S.; Wu J.; Chu Y.; Tang J.; Wu H.,2024,10.1145/3673971.3673998
Phenotype execution and modeling architecture to support disease surveillance and real-world evidence studies: English sentinel network evaluation,Jamie G.; Elson W.; Kar D.; Wimalaratna R.; Hoang U.; Meza-Torres B.; Forbes A.; Hinton W.; Anand S.; Ferreira F.; Byford R.; Ordonez-Mena J.; Agrawal U.; De Lusignan S.,2024,10.1093/jamiaopen/ooae034
State-of-the-Art Fast Healthcare Interoperability Resources (FHIR)–Based Data Model and Structure Implementations: Systematic Scoping Review,Tabari P.; Costagliola G.; De Rosa M.; Boeker M.,2024,10.2196/58445
A Security Model of Multihospital FHIR Database Authorization Based on Secret Sharing and Blockchain,Yang C.-N.; Li P.; Cheng H.-H.; Kuo H.-C.; Lu M.-C.; Xiong L.,2024,10.1109/JIOT.2023.3328989
Digital Health Consent - for Better Interoperability and Consumer Control,Milosevic Z.; Pyefinch F.,2024,10.3233/SHTI231198
Enhancing the Functionalities of Personal Health Record Systems: Empirical Study Based on the HL7 Personal Health Record System Functional Model Release 1,Cao T.; Chen Z.; Nakayama M.,2024,10.2196/56735
Capture of real-time data from electronic health records: scenarios and solutions,Kirilov N.,2024,10.21037/mhealth-24-2
FHIR - Overdue Standard for Radiology Data Warehouses; [FHIR - Überfälliger Standard im radiologischen Data-Warehouse],Arnold P.; dos Santos D.P.; Bamberg F.; Kotter E.,2024,10.1055/a-2462-2351
Intent-Based Pseudonymization for Healthcare Workflows on Intra-Hospital Data Space Domain,Morabito G.; Ruggeri A.; Celesti A.; Villari M.; Fazio M.,2024,10.1109/COMPSAC61105.2024.00127
The Medical Informatics Initiative at a glance—establishing a health research data infrastructure in Germany; [Die Medizininformatik-Initiative im Überblick – Aufbau einer Gesundheitsforschungsdateninfrastruktur in Deutschland],Semler S.C.; Boeker M.; Eils R.; Krefting D.; Loeffler M.; Bussmann J.; Wissing F.; Prokosch H.-U.,2024,10.1007/s00103-024-03887-5
Interoperability of health data using FHIR Mapping Language: transforming HL7 CDA to FHIR with reusable visual components,Bossenko I.; Randmaa R.; Piho G.; Ross P.,2024,10.3389/fdgth.2024.1480600
Automated Clinical Trial Cohort Definition and Evaluation with CQL and CDS-Hooks,Schwab A.; Lin A.M.; Winkler S.,2024,10.3233/SHTI240028
Using Blockchain for Incentive-Driven FHIR-based Health Record Exchange,Rosar M.; Chuang K.-T.,2024,10.1145/3605098.3636189
Blockchain Interoperability in Healthcare Information Systems: An Analysis of Trends and Perspectives; [Interoperabilidad de blockchain para los sistemas de información del sector salud: un análisis de tendencias y perspectivas],Rivas-Torres J.A.; Malqui-Sifuentes R.L.; Marzal-Martinez W.; Roque-Pisconte V.D.,2024,10.18687/LEIRD2024.1.1.718
TermX—Bridging the Gap: Implementing CTS2 and FHIR Compatible Terminology Server,Ivanova M.; Bossenko I.; Piho G.,2024,10.1007/978-981-97-4581-4_20
Real world performance of the 21st Century Cures Act population-level application programming interface,Jones J.R.; Gottlieb D.; McMurry A.J.; Atreja A.; Desai P.M.; Dixon B.E.; Payne P.R.O.; Saldanha A.J.; Shankar P.; Solad Y.; Wilcox A.B.; Ali M.S.; Kang E.; Martin A.M.; Sprouse E.; Taylor D.E.; Terry M.; Ignatov V.; Mandl K.D.,2024,10.1093/jamia/ocae040
MeDaX Prototype v0.2,Mazein I.; Braun S.; Gebhardt T.; Henkel R.; Michaelis L.; Waltemath D.; Wodke J.A.H.,2024,
Standardizing imaging findings representation: harnessing Common Data Elements semantics and Fast Healthcare Interoperability Resources structures,Tejani A.S.; Bialecki B.; O'Donnell K.; Schmidt T.S.; Kohli M.D.; Alkasab T.,2024,10.1093/jamia/ocae134
How to Assess FAIRness of Your Data - A Summary of Testing Two FAIR Validators,Stellmach C.; Muzoora M.R.,2024,10.3233/SHTI230946
Cumulus: a federated electronic health record-based learning system powered by Fast Healthcare Interoperability Resources and artificial intelligence,McMurry A.J.; Gottlieb D.I.; Miller T.A.; Jones J.R.; Atreja A.; Crago J.; Desai P.M.; Dixon B.E.; Garber M.; Ignatov V.; Kirchner L.A.; Payne P.R.O.; Saldanha A.J.; Shankar P.R.V.; Solad Y.V.; Sprouse E.A.; Terry M.; Wilcox A.B.; Mandl K.D.,2024,10.1093/jamia/ocae130
HeXEHRS: FHIR-Based Cloud EHR Services to Support Healthcare in Depopulated Areas Driven by Digital Twin,Sawa T.; Sakurai R.; Ohe K.,2024,10.3233/SHTI240768
Assessing the use of HL7 FHIR for implementing the FAIR guiding principles: a case study of the MIMIC-IV Emergency Department module,Van Damme P.; Löbe M.; Benis N.; De Keizer N.F.; Cornet R.,2024,10.1093/jamiaopen/ooae002
Integrating HL7 FHIR into Clinical Decision Support Systems: A Real-World Application with Pepper Humanoid Robot in Hospital During Doctor Visits,Safran V.; Horvat S.; Ilijevec B.; Roj I.R.; Flis V.; Mlakar I.,2024,10.1109/MCSI63438.2024.00031
Scalability of real-time data delivery from electronic health records,Kirilov N.,2024,10.1007/s12553-024-00932-w
Use of Real-World FHIR Data Combined with Context-Sensitive Decision Modeling to Guide Sentinel Biopsy in Melanoma,Beckmann C.L.; Lodde G.; Swoboda J.; Livingstone E.; Böckmann B.,2024,10.3390/jcm13113353
"Person-based design and evaluation of MIA, a digital medical interview assistant for radiology",Denecke K.; Reichenpfader D.; Willi D.; Kennel K.; Bonel H.; Nairz K.; Cihoric N.; Papaux D.; von Tengg-Kobligk H.,2024,10.3389/frai.2024.1431156
EhrMamba: Towards Generalizable and Scalable Foundation Models for Electronic Health Records,Fallahpour A.; Alinoori M.; Ye W.; Cao X.; Afkanpour A.; Krishnan A.,2024,
Design of HL7 FHIR Profiles for Pathology Reports Integrated with Pathology Images,Lien C.-Y.; Ting T.-Y.; Kuo L.-C.; Chung P.-C.; Chu Y.-C.; Kuo C.-T.,2024,10.3233/SHTI230918
Large-Scale Standardized Image Integration for Secondary Use Research Projects,Ulrich H.; Anywar M.; Kinast B.; Schreiweis B.,2024,10.3233/SHTI230950
A Multi-Agent Architecture for Privacy-Preserving Natural Language Interaction with FHIR-Based Electronic Health Records,De Maio C.; Fenza G.; Furno D.; Grauso T.; Loia V.,2024,10.23919/SoftCOM62040.2024.10721684
Bringing Communities Together: Mapping the Investigation-Study-Assay-Model (ISA) to Fast Healthcare Interoperability Resources (FHIR),Klopfenstein S.A.I.; Sass J.; Vorisek C.N.; Jorczik F.; Schmidt C.O.; Löbe M.; Golebiewski M.; Abaza H.; Thun S.,2024,10.3233/SHTI230919
Health Digital Twins with Clinical Decision Support and Medical Imaging,Grob M.; Rappelsberger A.; Adlassnig K.-P.,2024,10.1007/978-3-031-63929-6_9
Enhancing Data Diversity and Traceability to Mitigate Bias in Healthcare AI: A Blockchain-Driven Approach,Xiong L.; Zhu Y.; Zaza S.,2024,10.1145/3632634.3655881
A Computable Phenotype Algorithm for Postvaccination Myocarditis/Pericarditis Detection Using Real-World Data: Validation Study,Deady M.; Duncan R.; Sonesen M.; Estiandan R.; Stimpert K.; Cho S.; Beers J.; Goodness B.; Jones L.D.; Forshee R.; Anderson S.A.; Ezzeldin H.,2024,10.2196/54597
CODA: an open-source platform for federated analysis and machine learning on distributed healthcare data,Mullie L.; Afilalo J.; Archambault P.; Bouchakri R.; Brown K.; Buckeridge D.L.; Cavayas Y.A.; Turgeon A.F.; Martineau D.; Lamontagne F.; Lebrasseur M.; Lemieux R.; Li J.; Sauthier M.; St-Onge P.; Tang A.; Witteman W.; Chassé M.,2024,10.1093/jamia/ocad235
Integration of Oncological Data into openEHR: A Path Towards Improved Cancer Care and Research,Schladetzky J.; Reimer N.; Nicolaus H.; Busch H.; Schreiweis B.; Kock-Schoppenhauer A.-K.,2024,10.3233/SHTI240655
"Proceedings of the 3rd International Conference on Intelligent Computing and Next Generation Networks, ICNGN 2024",,2024,
Bioinformatics Architecture for Integrating Genomics Data into Electronic Health Records,Brunner M.; Butti M.; Menazzi S.; Chanfreau H.; Tajerian M.; Quiroga A.; Otero P.; Luna D.; Benitez S.,2024,10.3233/SHTI231114
"Musculoskeletal Disorder (MSD) Health Data Collection, Personalized Management and Exchange Using Fast Healthcare Interoperability Resources (FHIR)",Seixas-Lopes F.A.; Lopes C.; Marques M.; Agostinho C.; Jardim-Goncalves R.,2024,10.3390/s24165175
MENDS-on-FHIR: leveraging the OMOP common data model and FHIR standards for national chronic disease surveillance,Essaid S.; Andre J.; Brooks I.M.; Hohman K.H.; Hull M.; Jackson S.L.; Kahn M.G.; Kraus E.M.; Mandadi N.; Martinez A.K.; Mui J.Y.; Zambarano B.; Soares A.,2024,10.1093/jamiaopen/ooae045
ALPACS: Interoperable Repository of Medical Images,Solar M.; Araya M.; Nanculef R.; Dombrovskaia L.; Castaneda V.; Roberts I.,2024,10.1109/CLEI64178.2024.10700554
E-Government Interoperability: Provincial-Level Architecture Model to Enable Fast Healthcare Interoperability Resources (FHIR),Wijayanti D.; Urbaya S.; Sitompul T.; Adrian V.,2024,10.1109/ICIMTech63123.2024.10780873
Beyond compliance with the 21st Century Cures Act Rule: a patient controlled electronic health information export application programming interface,Phelan D.; Gottlieb D.; Mandel J.C.; Ignatov V.; Jones J.; Marquard B.; Ellis A.; Mandl K.D.,2024,10.1093/jamia/ocae013
An Interoperable Machine Learning Pipeline for Pediatric Obesity Risk Estimation,Fayyaz H.; Gupta M.; Ramirez A.P.; Jurkovitz C.; Bunnell H.T.; Phan T.-L.T.; Beheshti R.,2024,
A Generic Transformation Approach for Complex Laboratory Data Using the Fast Healthcare Interoperability Resources Mapping Language: Method Development and Implementation,Kruse J.; Wiedekopf J.; Kock-Schoppenhauer A.-K.; Essenwanger A.; Ingenerf J.; Ulrich H.,2024,10.2196/57569
Improving Interoperability in Healthcare: A User-Friendly International Standard Data Conversion Framework,Yen L.-H.; Huang T.-T.; Hsu C.-Y.; Wu P.-H.; Liu C.-Y.; Lee H.-A.,2024,10.1007/978-981-99-9416-8_52
Adapting Clinical Guidelines for the Digital Age: Summary of a Holistic and Multidisciplinary Approach,Michaels M.,2023,10.1097/JMQ.0000000000000138
TRANSFUSION-HEMOSTASIOLOGICAL CLUSTER IN ELECTRONIC HEALTHCARE OF THE REPUBLIC OF BELARUS; [ТРАНСФУЗИОННО-ГЕМОСТАЗИОЛОГИЧЕСКИЙ КЛАСТЕР В ЭЛЕКТРОННОМ ЗДРАВООХРАНЕНИИ РЕСПУБЛИКИ БЕЛАРУСЬ],Dashkevich E.V.; Klimkovich N.N.; Krasko O.V.; Pasyukov V.V.; Peshnyak J.V.; Rasyuk E.D.,2024,10.29235/1814-6023-2024-21-2-125-137
Building Interoperable Electronic Health Records as Purpose Driven Knowledge Graphs,Bocca S.; Zamboni A.; Bella G.; Chandrashekar Y.; Bagchi M.; Kuper G.; Bouquet P.; Giunchiglia F.,2024,10.1007/978-3-031-56818-3_14
Literature Review: Clinical Data Interoperability Models,Ait Abdelouahid R.; Debauche O.; Mahmoudi S.; Marzak A.,2023,10.3390/info14070364
eHealth4U: A DEMO of a Prototype National Electronic Health Record for Cyprus,Neocleous A.; Papaioannou M.; Savva P.; Miguel F.; Yiasemi C.; Panayides A.; Antoniou Z.; Neofytou M.; Michael C.; Melios P.; Constantinou I.; Cânciu I.-C.; Adamides G.; Christodoulou M.; Pattichis C.,2023,10.3233/SHTI230502
Representing NIH Genetic Test Registry Data in the FHIR Genomic Study Resource,Khalifa A.; Freimuth R.R.,2023,10.3233/SHTI230515
Pitfalls in Analyzing FHIR Data from Different University Hospitals,Löbe M.; Draeger C.; Strübing A.; Palm J.; Meineke F.A.; Winter A.,2023,10.3233/SHTI230706
"Proceedings of 2023 The 11th International Conference on Information Technology: IoT and Smart City, ICIT 2023",,2023,
Initial Experience of 10 Imaging Vendors with the IHE SHARAZONE: a New Multivendor Peer-to-Peer Test Service for DICOM Objects,Nichols S.; Laffin B.; Parisot C.,2023,10.1007/s10278-023-00881-2
Extracting Electronic Health Record Neuroblastoma Treatment Data with High Fidelity Using the REDCap Clinical Data Interoperability Services Module,Furner B.; Cheng A.; Desai A.V.; Benedetti D.J.; Friedman D.L.; Wyatt K.D.; Watkins M.; Volchenboum S.L.; Cohn S.L.,2024,10.1200/CCI.24.00009
