"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"De Maio C.; Fenza G.; Furno D.; Grauso T.; Loia V.","De Maio, Carmen (35093940700); Fenza, Giuseppe (15065479100); Furno, Domenico (36080236500); Grauso, Teodoro (59407829700); Loia, Vincenzo (35570326700)","35093940700; 15065479100; 36080236500; 59407829700; 35570326700","Privacy-Preserving Healthcare Data Interactions: A Multi-Agent Approach Using LLMs","2025","10.24138/jcomss-2024-0119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218776450&doi=10.24138%2fjcomss-2024-0119&partnerID=40&md5=13dd40d377c21578a63814e21da041db"
"Beckmann C.L.; Keuchel D.; Soleman W.O.I.A.; Nürnberg S.; Böckmann B.","Beckmann, Catharina Lena (57878453400); Keuchel, Daniel (57224206738); Soleman, Wa Ode Iin Arliani (58778359800); Nürnberg, Sylvia (55514858800); Böckmann, Britta (55642187900)","57878453400; 57224206738; 58778359800; 55514858800; 55642187900","Correction to: Semantic Integration of BPMN Models and FHIR Data to Enable Personalized Decision Support for Malignant Melanoma (Information, (2023), 14, 12, (649), 10.3390/info14120649)","2024","10.3390/info15090541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205218815&doi=10.3390%2finfo15090541&partnerID=40&md5=bdda443d3b34fab3dce4928e7dcface0"
"Gao C.; Mumtaz S.; McCall S.; O'Sullivan K.; McGilchrist M.; Morales D.R.; Hall C.; Wilde K.; Mayor C.; Linksted P.; Harrison K.; Cole C.; Jefferson E.","Gao, Chuang (57286822300); Mumtaz, Shahzad (55317708400); McCall, Sophie (57221708481); O'Sullivan, Katherine (58502622600); McGilchrist, Mark (6603419835); Morales, Daniel R. (36992175400); Hall, Christopher (57193279809); Wilde, Katie (54974805200); Mayor, Charlie (57293511300); Linksted, Pamela (10144953200); Harrison, Kathy (57215713546); Cole, Christian (7202468472); Jefferson, Emily (56203564900)","57286822300; 55317708400; 57221708481; 58502622600; 6603419835; 36992175400; 57193279809; 54974805200; 57293511300; 10144953200; 57215713546; 7202468472; 56203564900","A pipeline for harmonising NHS Scotland laboratory data to enable national-level analyses","2025","10.1016/j.jbi.2024.104771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215410858&doi=10.1016%2fj.jbi.2024.104771&partnerID=40&md5=2472ad90082c580c27feb1d9c9c1d8a8"
"Urbauer P.; Huber G.; Berens T.; Salzbrunn B.; Frohner M.; Sauermann S.","Urbauer, Philipp (36648143800); Huber, Gerda (58771486100); Berens, Timothy (59297737400); Salzbrunn, Benedikt (57200597789); Frohner, Matthias (35573293800); Sauermann, Stefan (6602179283)","36648143800; 58771486100; 59297737400; 57200597789; 35573293800; 6602179283","Linked Care: A Harmonized Workflow for Medication Ordering, Prescription and Dispensing in Mobile Care Settings","2024","10.3233/SHTI240682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202005116&doi=10.3233%2fSHTI240682&partnerID=40&md5=65653e6049dd36d383426ded6ae80fde"
"Fecho K.; Garcia J.J.; Yi H.; Roupe G.; Krishnamurthy A.","Fecho, Karamarie (6602119784); Garcia, Juan J. (57219509470); Yi, Hong (36475918300); Roupe, Griffin (59044719100); Krishnamurthy, Ashok (25926443700)","6602119784; 57219509470; 36475918300; 59044719100; 25926443700","FHIR PIT: a geospatial and spatiotemporal data integration pipeline to support subject-level clinical research","2025","10.1186/s12911-024-02815-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215758841&doi=10.1186%2fs12911-024-02815-6&partnerID=40&md5=826f79100187c428bba0fe042cdedf45"
"Rogge A.A.; Mukowski-Kickhöfel R.; Boeker M.; Budde K.; Debertshäuser T.; Dugas M.; Erim Y.; Friederich H.-C.; Ganslandt T.; Giel K.; Henningsen P.; Herrmann T.; Heuschmann P.U.; Junne F.; Kohlbacher O.; Kribben A.; Löwe B.; Marschollek M.; Nensa F.; Oeltze-Jafra S.; Pape L.; Pryss R.; Schiffer M.; Schmidt-Ott K.; Storck M.; Suwelack B.; Thun S.; Ückert F.; Varghese J.; Zeier M.; Zipfel S.; de Zwaan M.; Rose M.; Prasser F.","Rogge, A.A. (57189581970); Mukowski-Kickhöfel, R. (57725179900); Boeker, M. (24331040500); Budde, K. (57207894009); Debertshäuser, T. (59547425500); Dugas, M. (55550317000); Erim, Y. (6603212377); Friederich, H.-C. (8568789700); Ganslandt, T. (6602762221); Giel, K. (24821231000); Henningsen, P. (7007123018); Herrmann, T. (55512265700); Heuschmann, P.U. (6701753715); Junne, F. (36625495400); Kohlbacher, O. (6602349901); Kribben, A. (56262633600); Löwe, B. (26642873300); Marschollek, M. (22734965900); Nensa, F. (55611423600); Oeltze-Jafra, S. (56414900700); Pape, L. (7007073757); Pryss, R. (36142027900); Schiffer, M. (8571720500); Schmidt-Ott, K. (6603112558); Storck, M. (56427743100); Suwelack, B. (7003760048); Thun, S. (26535208000); Ückert, F. (6603096129); Varghese, J. (56485357200); Zeier, M. (7007183804); Zipfel, S. (7004510924); de Zwaan, M. (7005151388); Rose, M. (57203322368); Prasser, F. (55295824400)","57189581970; 57725179900; 24331040500; 57207894009; 59547425500; 55550317000; 6603212377; 8568789700; 6602762221; 24821231000; 7007123018; 55512265700; 6701753715; 36625495400; 6602349901; 56262633600; 26642873300; 22734965900; 55611423600; 56414900700; 7007073757; 36142027900; 8571720500; 6603112558; 56427743100; 7003760048; 26535208000; 6603096129; 56485357200; 7007183804; 7004510924; 7005151388; 57203322368; 55295824400","Integrating the Patient Perspective into Healthcare and Real-World Evidence: The Multi-site, Cross-Disease, Patient-Centered Outcomes Research Project in the Medical Informatics Initiative (PCOR-MII)","2025","10.1007/s41666-025-00187-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217222537&doi=10.1007%2fs41666-025-00187-8&partnerID=40&md5=de37792fa12d1267870214f3760474bf"
"Solomou T.; Mappouras S.; Kyriacou E.; Constantinou I.; Antoniou Z.; Canciu I.C.; Neophytou M.; Lantos Z.; Schizas C.N.; Pattichis C.S.","Solomou, Theodoros (57674397800); Mappouras, Stelios (59665629100); Kyriacou, Efthyvoulos (6603715948); Constantinou, Ioannis (35752779100); Antoniou, Zinonas (35753139200); Canciu, Ionut Cristian (58477685100); Neophytou, Marios (6507013245); Lantos, Zoltan (57208953975); Schizas, Christos N. (7004713808); Pattichis, Constantinos S. (35495139000)","57674397800; 59665629100; 6603715948; 35752779100; 35753139200; 58477685100; 6507013245; 57208953975; 7004713808; 35495139000","Bridging language barriers in healthcare: a patient-centric mobile app for multilingual health record access and sharing","2025","10.3389/fdgth.2025.1542485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219551584&doi=10.3389%2ffdgth.2025.1542485&partnerID=40&md5=5dac07c569eade93d0f623d4dd6b6e45"
"Frey N.; Haffer N.; Vogelsang L.; Sass J.; Thun S.; Balzer F.; Landgraf P.","Frey, Nicolas (57720844800); Haffer, Nina (57224206549); Vogelsang, Lennart (57217259537); Sass, Julian (57201945716); Thun, Sylvia (26535208000); Balzer, Felix (52563091900); Landgraf, Philipp (57210830400)","57720844800; 57224206549; 57217259537; 57201945716; 26535208000; 52563091900; 57210830400","Integrating FHIR and UMLS in an Intelligent Tutoring System","2024","10.3233/SHTI240708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202004358&doi=10.3233%2fSHTI240708&partnerID=40&md5=c73979658c6278549c1eb8ae8b857d89"
"Gnanapragasam V.","Gnanapragasam, Valentina (59659654000)","59659654000","Charting New Paths - Building Digital Tools for COPD and Beyond","2025","10.3233/SHTI250033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219098755&doi=10.3233%2fSHTI250033&partnerID=40&md5=ad4a578d57fe9b631421e334d5215229"
"Assom L.; Karunaratne T.; Larsson A.","Assom, Luigi (57226059964); Karunaratne, Thashmee (25822554100); Larsson, Aron (7201419839)","57226059964; 25822554100; 7201419839","Harmonizing patient-centric requirements for secure digital health services in heterogeneous settings","2025","10.1186/s12913-024-11978-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218481576&doi=10.1186%2fs12913-024-11978-x&partnerID=40&md5=85f3bfbd292d324900f1039f5b7e2f87"
"Cheng K.Y.; Böhm R.; Bulin C.; Jandok B.; Schreiweis B.","Cheng, Ka Yung (57874047800); Böhm, Ruwen (34869133800); Bulin, Claudia (57210800009); Jandok, Birgit (59297769700); Schreiweis, Björn (55562120100)","57874047800; 34869133800; 57210800009; 59297769700; 55562120100","Quality Assessment Framework of Clinical Routine Data for Secondary Use","2024","10.3233/SHTI240355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202006380&doi=10.3233%2fSHTI240355&partnerID=40&md5=a10a249a24b823098f241dffa56b4b2e"
"Santos R.L.; Cruz-Correia R.","Santos, Ricardo L. (58264568200); Cruz-Correia, Ricardo (8849507000)","58264568200; 8849507000","Improving Healthcare Quality with a LHS: From Patient-Generated Health Data to Evidence-Based Recommendations","2024","10.3233/SHTI240387","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202002694&doi=10.3233%2fSHTI240387&partnerID=40&md5=e5c2a498bbfa588d6526a0d0cde83c17"
"Pucher G.; Rostalski T.; Nensa F.; Kleesiek J.; Reinhardt H.C.; Sauer C.M.","Pucher, Gernot (59154729700); Rostalski, Till (59483559800); Nensa, Felix (55611423600); Kleesiek, Jens (9743752700); Reinhardt, Hans Christian (57200290146); Sauer, Christopher Martin (57202894242)","59154729700; 59483559800; 55611423600; 9743752700; 57200290146; 57202894242","Why implementing machine learning algorithms in the clinic is not a plug-and-play solution: a simulation study of a machine learning algorithm for acute leukaemia subtype diagnosis","2025","10.1016/j.ebiom.2024.105526","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212848554&doi=10.1016%2fj.ebiom.2024.105526&partnerID=40&md5=a6293dc72c53a1058f8d77e209e00567"
"Weich C.; Grob M.; Rappelsberger A.; Adlassnig K.-P.","Weich, Christian (59444298700); Grob, Moritz (58477525000); Rappelsberger, Andrea (22035949700); Adlassnig, Klaus-Peter (7003385915)","59444298700; 58477525000; 22035949700; 7003385915","FHIR-Based Arden Syntax Compiler for Clinical Decision Support","2024","10.3233/SHTI241081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210468104&doi=10.3233%2fSHTI241081&partnerID=40&md5=0cb145e64a944d74611937a6564a4280"
"Garza M.Y.; Spencer C.; Hamidi M.; Liss M.; Bikkanuri M.; Syed M.; Yadav S.; Bhardwaj G.; Chahal A.P.S.; Goodman K.; Cηοι B.Y.; Eisenstein E.L.; Zozus M.","Garza, Maryam Y. (57192102881); Spencer, Christina (59297750800); Hamidi, Muayad (59143294000); Liss, Michael (35488210900); Bikkanuri, Manju (58697747200); Syed, Mahanazuddin (57208599559); Yadav, Sunita (59297840800); Bhardwaj, Gurtejpal (59297719900); Chahal, Amar P.S. (35298489200); Goodman, Keith (59297690300); Cηοι, Byeong Yeob (36707314100); Eisenstein, Eric L. (7005737383); Zozus, Meredith (56744770800)","57192102881; 59297750800; 59143294000; 35488210900; 58697747200; 57208599559; 59297840800; 59297719900; 35298489200; 59297690300; 36707314100; 7005737383; 56744770800","Comparing the Accuracy of Traditional vs. FHIR®-Based Extraction of Electronic Health Record Data for Two Clinical Trials","2024","10.3233/SHTI240666","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202005684&doi=10.3233%2fSHTI240666&partnerID=40&md5=513b4c5bf3610a284d9466f11f25625d"
"Fischer C.","Fischer, Christoph (56941337000)","56941337000","Open Ecosystem Through Secure Plug and Play Interoperability: An Overview","2025","10.1177/19322968241310253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215109927&doi=10.1177%2f19322968241310253&partnerID=40&md5=4a37df11bf005847be90e11ce8c926e4"
"Stäubert S.; Strübing A.; Schmidt F.; Yahiaoui-Doktor M.; Reusche M.; Meineke F.; Neumann D.; Loeffler M.","Stäubert, Sebastian (36648060200); Strübing, Alexander (13610294900); Schmidt, Florian (59318340500); Yahiaoui-Doktor, Maryam (55845364700); Reusche, Matthias (57990680100); Meineke, Frank (6508217583); Neumann, Daniel (57893056500); Loeffler, Markus (7006855292)","36648060200; 13610294900; 59318340500; 55845364700; 57990680100; 6508217583; 57893056500; 7006855292","The Concept of a Versatile Computing Tool Chain for Utilizing the Core Data Set of the Medical Informatics Initiative in the INTERPOLAR Project","2024","10.3233/SHTI240838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203318882&doi=10.3233%2fSHTI240838&partnerID=40&md5=1540f45adfa6c722972dcc9e1090fe49"
"Frohner M.; Treml L.M.; Latikaynen D.; Goldmann A.; Leipold S.; Loidl H.; Urbauer P.","Frohner, Matthias (35573293800); Treml, Lilly Maria (57221691875); Latikaynen, Daniel (59297687900); Goldmann, Annemarie (59297688000); Leipold, Stefan (59297809200); Loidl, Herwig (59297809300); Urbauer, Philipp (36648143800)","35573293800; 57221691875; 59297687900; 59297688000; 59297809200; 59297809300; 36648143800","Development of an Austrian HL7 Member FHIR IG Supporting Medication Ordering, Prescription and Dispense Processes","2024","10.3233/SHTI240686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202003948&doi=10.3233%2fSHTI240686&partnerID=40&md5=7d85f86a9d0c286c4d2c48c901e17379"
"Erturkmen G.B.L.; Juul N.K.; Redondo I.E.; Gil A.O.; Berastegui D.V.; de Manuel E.; Yuksel M.; Sarigul B.; Yilmaz G.; Choi Keung S.N.L.I.M.; Arvanitis T.N.; Syse T.D.; Bloemeke-Cammin J.; Kaye R.; Sorknæs A.D.","Erturkmen, Gokce B. Laleci (57484670100); Juul, Natassia Kamilla (58118796700); Redondo, Irati Erreguerena (59028652000); Gil, Ana Ortega (59195618000); Berastegui, Dolores Verdoy (58182265400); de Manuel, Esteban (56915941400); Yuksel, Mustafa (57206141373); Sarigul, Bunyamin (57201947135); Yilmaz, Gokhan (57225324827); Choi Keung, Sarah N. L. I. M. (57194976223); Arvanitis, Theodoros N. (6701910707); Syse, Thea Damkjaer (58530715500); Bloemeke-Cammin, Janika (59134522900); Kaye, Rachelle (57189471630); Sorknæs, Anne Dichmann (6506239980)","57484670100; 58118796700; 59028652000; 59195618000; 58182265400; 56915941400; 57206141373; 57201947135; 57225324827; 57194976223; 6701910707; 58530715500; 59134522900; 57189471630; 6506239980","Design, implementation and usability analysis of patient empowerment in ADLIFE project via patient reported outcome measures and shared decision making","2024","10.1186/s12911-024-02588-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197192571&doi=10.1186%2fs12911-024-02588-y&partnerID=40&md5=5df86a61d1a8eb645afafccec4e6af92"
"Saban M.; Zavala D.; Lopez Osornio A.; Kaminker D.; Díaz M.; Rubinstein A.; Esteban S.; Rizzato Lede D.A.","Saban, Martin (59297745400); Zavala, Denise (58570915600); Lopez Osornio, Alejandro (37109881300); Kaminker, Diego (37026398200); Díaz, Martin (57720649700); Rubinstein, Adolfo (57209290036); Esteban, Santiago (57190122696); Rizzato Lede, Daniel A. (57024213500)","59297745400; 58570915600; 37109881300; 37026398200; 57720649700; 57209290036; 57190122696; 57024213500","Understanding WHO SMART Guidelines: Narrative Review of an Innovative Global Digital Health Approach","2024","10.3233/SHTI240825","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202000840&doi=10.3233%2fSHTI240825&partnerID=40&md5=fdc0158b826f099de3a1e7c62c9b192d"
"Nitulescu A.; Crisan-Vida M.; Tudoran C.; Stoicu-Tivadar L.","Nitulescu, Adina (56728574400); Crisan-Vida, Mihaela (36195820000); Tudoran, Cristina (55578032200); Stoicu-Tivadar, Lacramioara (23499695100)","56728574400; 36195820000; 55578032200; 23499695100","ML-Based Framework to Predict the Severity of the Symptomatology in Patients with Post-Acute COVID-19 Syndrome","2024","10.3233/SHTI241071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210460471&doi=10.3233%2fSHTI241071&partnerID=40&md5=8259652b44d874ede32a2060c285bc7d"
"Hölter T.; Klopfenstein S.A.I.; Mayer P.J.; Sass J.; Thun S.; Vorisek C.N.","Hölter, Thimo (58264397500); Klopfenstein, Sophie Anne Inès (57224207090); Mayer, Paula Josephine (57844042600); Sass, Julian (57201945716); Thun, Sylvia (26535208000); Vorisek, Carina Nina (57189294597)","58264397500; 57224207090; 57844042600; 57201945716; 26535208000; 57189294597","HL7 FHIR in Health Research: A FHIR Specification for Metadata in Clinical, Epidemiological, and Public Health Studies","2024","10.3233/SHTI240817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202000287&doi=10.3233%2fSHTI240817&partnerID=40&md5=8db592c0d4c0c7dbc1750df2ccae1493"
"Cadavid H.; Arends B.","Cadavid, Héctor (57194516338); Arends, Bauke (59297716300)","57194516338; 59297716300","Leveraging FHIR in Federated Learning Environments: A Data Harmonization Framework for Cohort Studies","2024","10.3233/SHTI240735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202004365&doi=10.3233%2fSHTI240735&partnerID=40&md5=7dbe6107b942d57284df83ac1ef2b2f0"
"Gulzar Y.; Reegu F.A.; Jabbari A.; Sonkamble R.G.; Mir M.S.; Soomro A.B.","Gulzar, Yonis (57191033584); Reegu, Faheem Ahmad (57221519259); Jabbari, Abdoh (57194009800); Sonkamble, Rahul Ganpatrao (57221957374); Mir, Mohammad Shuaib (57194212100); Soomro, Arjumand Bano (57204077872)","57191033584; 57221519259; 57194009800; 57221957374; 57194212100; 57204077872","BlockMed: AI Driven HL7-FHIR Translation with Blockchain-Based Security","2025","10.14569/IJACSA.2025.0160233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000289918&doi=10.14569%2fIJACSA.2025.0160233&partnerID=40&md5=5c702372c5b39f7dc36f3d691fca63fc"
"Broshka E.; Jahankhani H.","Broshka, Esmeralda (59442213000); Jahankhani, Hamid (55970576100)","59442213000; 55970576100","Evaluating the Importance of SSI-Blockchain Digital Identity Framework for Cross-Border Healthcare Patient Record Management","2025","10.1007/978-3-031-72821-1_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210431618&doi=10.1007%2f978-3-031-72821-1_5&partnerID=40&md5=3d88463f6a2b37e86a6ea6f3e71f2db4"
"Bikkanuri M.; Robins T.T.; Wong L.; Seker E.; Greer M.L.; Williams T.B.; Garza M.Y.","Bikkanuri, Manju (58697747200); Robins, Taiquitha T. (58697788800); Wong, Lori (57425563100); Seker, Emel (57205720733); Greer, Melody L. (57217618874); Williams, Tremaine B. (57195233283); Garza, Maryam Y. (57192102881)","58697747200; 58697788800; 57425563100; 57205720733; 57217618874; 57195233283; 57192102881","Measuring the Coverage of the HL7® FHIR® Standard in Supporting Data Acquisition for 3 Public Health Registries","2024","10.1007/s10916-023-02033-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184733281&doi=10.1007%2fs10916-023-02033-z&partnerID=40&md5=31113329ed68890dc133579383a531f6"
